raceid,year,constructorid,fastestLapTime,fastestLapSpeed,grid,position,statusId,
684,1967,66,\N,\N,14,8,finished,
684,1967,167,\N,\N,15,9,finished,
684,1967,191,\N,\N,21,10,finished,
684,1967,183,\N,\N,17,R,DNF,
684,1967,180,\N,\N,2,R,DNF,
684,1967,66,\N,\N,11,R,DNF,
684,1967,190,\N,\N,5,R,DNF,
684,1967,193,\N,\N,20,R,DNF,
684,1967,167,\N,\N,8,R,DNF,
684,1967,66,\N,\N,12,R,DNF,
684,1967,190,\N,\N,10,R,DNF,
684,1967,167,\N,\N,18,R,DNF,
684,1967,167,\N,\N,9,R,DNF,
684,1967,66,\N,\N,0,W,DNF,
685,1967,191,\N,\N,2,1,finished,
685,1967,191,\N,\N,7,2,finished,
685,1967,6,\N,\N,8,3,finished,
685,1967,11,\N,\N,6,4,finished,
685,1967,180,\N,\N,19,5,finished,
685,1967,167,\N,\N,16,6,finished,
685,1967,182,\N,\N,20,7,finished,
685,1967,191,\N,\N,17,8,finished,
685,1967,66,\N,\N,15,9,finished,
685,1967,26,\N,\N,22,10,finished,
685,1967,167,\N,\N,10,11,finished,
685,1967,190,\N,\N,4,R,DNF,
685,1967,82,\N,\N,18,R,DNF,
685,1967,90,\N,\N,25,N,finished,
685,1967,167,\N,\N,12,R,DNF,
685,1967,180,\N,\N,13,R,DNF,
685,1967,26,\N,\N,14,R,DNF,
685,1967,66,\N,\N,3,R,DNF,
685,1967,180,\N,\N,1,R,DNF,
685,1967,167,\N,\N,9,R,DNF,
685,1967,90,\N,\N,23,R,DNF,
685,1967,190,\N,\N,5,R,DNF,
685,1967,66,\N,\N,11,R,DNF,
685,1967,82,\N,\N,21,R,DNF,
686,1967,191,\N,\N,7,1,finished,
686,1967,191,\N,\N,3,2,finished,
686,1967,190,\N,\N,5,3,finished,
686,1967,180,\N,\N,2,4,finished,
686,1967,66,\N,\N,10,5,finished,
686,1967,6,\N,\N,4,6,finished,
686,1967,194,\N,\N,6,7,finished,
686,1967,167,\N,\N,14,8,finished,
686,1967,66,\N,\N,12,9,finished,
686,1967,167,\N,\N,13,10,finished,
686,1967,176,\N,\N,17,11,finished,
686,1967,180,\N,\N,1,R,DNF,
686,1967,180,\N,\N,16,D,DNF,
686,1967,66,\N,\N,9,R,DNF,
686,1967,189,\N,\N,15,N,DNF,
686,1967,66,\N,\N,11,R,accident,
686,1967,167,\N,\N,8,R,DNF,
686,1967,170,\N,\N,0,F,DNF,
687,1967,11,\N,\N,9,1,finished,
687,1967,191,\N,\N,2,2,finished,
687,1967,180,\N,\N,1,3,finished,
687,1967,167,\N,\N,11,4,finished,
687,1967,66,\N,\N,12,5,finished,
687,1967,167,\N,\N,15,6,finished,
687,1967,6,\N,\N,4,7,finished,
687,1967,180,\N,\N,8,R,DNF,
687,1967,167,\N,\N,13,R,accident,
687,1967,180,\N,\N,17,R,DNF,
687,1967,194,\N,\N,3,R,DNF,
687,1967,167,\N,\N,14,R,DNF,
687,1967,66,\N,\N,7,R,DNF,
687,1967,191,\N,\N,6,R,DNF,
687,1967,191,\N,\N,18,R,DNF,
687,1967,66,\N,\N,16,R,DNF,
687,1967,190,\N,\N,10,R,DNF,
687,1967,190,\N,\N,5,R,DNF,
688,1967,180,\N,\N,2,1,finished,
688,1967,180,\N,\N,1,2,finished,
688,1967,191,\N,\N,6,3,finished,
688,1967,167,\N,\N,12,4,finished,
688,1967,191,\N,\N,5,5,finished,
688,1967,167,\N,\N,15,6,finished,
688,1967,187,\N,\N,18,7,finished,
688,1967,11,\N,\N,11,R,DNF,
688,1967,6,\N,\N,4,R,DNF,
688,1967,66,\N,\N,10,R,DNF,
688,1967,167,\N,\N,16,R,DNF,
688,1967,191,\N,\N,17,R,DNF,
688,1967,66,\N,\N,14,R,DNF,
688,1967,66,\N,\N,13,R,DNF,
688,1967,167,\N,\N,8,R,DNF,
688,1967,190,\N,\N,3,R,DNF,
688,1967,194,\N,\N,9,R,DNF,
688,1967,180,\N,\N,7,R,DNF,
689,1967,180,\N,\N,1,1,finished,
689,1967,191,\N,\N,5,2,finished,
689,1967,191,\N,\N,6,3,finished,
689,1967,11,\N,\N,7,4,finished,
689,1967,66,\N,\N,11,5,finished,
689,1967,167,\N,\N,13,6,finished,
689,1967,187,\N,\N,14,7,finished,
689,1967,6,\N,\N,16,8,finished,
689,1967,6,\N,\N,2,9,finished,
689,1967,167,\N,\N,17,10,finished,
689,1967,191,\N,\N,19,11,finished,
689,1967,167,\N,\N,10,12,DNF,
689,1967,194,\N,\N,8,R,DNF,
689,1967,66,\N,\N,15,R,DNF,
689,1967,66,\N,\N,12,R,DNF,
689,1967,180,\N,\N,4,R,DNF,
689,1967,176,\N,\N,9,R,DNF,
689,1967,189,\N,\N,3,R,DNF,
689,1967,176,\N,\N,10,R,DNF,
690,1966,66,\N,\N,3,1,finished,
690,1966,6,\N,\N,5,2,finished,
690,1966,66,\N,\N,4,3,finished,
690,1966,66,\N,\N,16,4,finished,
690,1966,167,\N,\N,9,R,DNF,
690,1966,167,\N,\N,15,N,DNF,
690,1966,167,\N,\N,16,N,DNF,
690,1966,172,\N,\N,1,R,DNF,
690,1966,167,\N,\N,7,R,DNF,
690,1966,181,\N,\N,13,R,DNF,
690,1966,176,\N,\N,12,R,DNF,
690,1966,191,\N,\N,11,R,DNF,
690,1966,6,\N,\N,2,R,DNF,
690,1966,183,\N,\N,6,R,DNF,
690,1966,187,\N,\N,10,R,DNF,
690,1966,183,\N,\N,8,R,DNF,
691,1966,6,\N,\N,1,1,finished,
691,1966,167,\N,\N,2,2,finished,
691,1966,6,\N,\N,5,3,finished,
691,1966,191,\N,\N,4,4,finished,
691,1966,167,\N,\N,8,5,finished,
691,1966,167,\N,\N,12,N,DNF,
691,1966,189,\N,\N,15,N,DNF,
691,1966,66,\N,\N,3,R,accident,
691,1966,167,\N,\N,6,R,accident,
691,1966,176,\N,\N,7,R,accident,
691,1966,66,\N,\N,9,R,accident,
691,1966,172,\N,\N,10,R,finished,
691,1966,66,\N,\N,11,R,accident,
691,1966,183,\N,\N,13,R,accident,
691,1966,167,\N,\N,14,R,accident,
691,1966,188,\N,\N,0,W,DNF,
691,1966,176,\N,\N,0,W,DNF,
691,1966,66,\N,\N,0,W,DNF,
692,1966,191,\N,\N,4,1,finished,
692,1966,6,\N,\N,3,2,finished,
692,1966,191,\N,\N,9,3,finished,
692,1966,167,\N,\N,5,4,finished,
692,1966,189,\N,\N,14,5,finished,
692,1966,181,\N,\N,15,6,finished,
692,1966,183,\N,\N,12,7,finished,
692,1966,167,\N,\N,7,8,finished,
692,1966,167,\N,\N,11,N,DNF,
692,1966,172,\N,\N,13,R,DNF,
692,1966,6,\N,\N,1,N,DNF,
692,1966,183,\N,\N,17,N,DNF,
692,1966,66,\N,\N,8,R,DNF,
692,1966,167,\N,\N,6,R,DNF,
692,1966,176,\N,\N,10,R,DNF,
692,1966,167,\N,\N,2,R,DNF,
692,1966,176,\N,\N,16,R,DNF,
693,1966,191,\N,\N,1,1,finished,
693,1966,191,\N,\N,2,2,finished,
693,1966,66,\N,\N,4,3,finished,
693,1966,172,\N,\N,5,4,finished,
693,1966,167,\N,\N,7,5,finished,
693,1966,188,\N,\N,13,6,finished,
693,1966,183,\N,\N,12,7,finished,
693,1966,181,\N,\N,16,8,finished,
693,1966,66,\N,\N,14,9,finished,
693,1966,167,\N,\N,17,10,finished,
693,1966,192,\N,\N,19,11,finished,
693,1966,183,\N,\N,10,N,DNF,
693,1966,167,\N,\N,11,N,DNF,
693,1966,167,\N,\N,6,R,DNF,
693,1966,183,\N,\N,15,R,DNF,
693,1966,176,\N,\N,20,R,DNF,
693,1966,66,\N,\N,8,R,DNF,
693,1966,176,\N,\N,9,R,DNF,
693,1966,189,\N,\N,3,R,DNF,
693,1966,91,\N,\N,18,R,DNF,
694,1966,191,\N,\N,1,1,finished,
694,1966,66,\N,\N,7,2,finished,
694,1966,172,\N,\N,3,3,finished,
694,1966,66,\N,\N,8,4,finished,
694,1966,176,\N,\N,12,5,finished,
694,1966,6,\N,\N,9,6,finished,
694,1966,167,\N,\N,13,7,finished,
694,1966,181,\N,\N,17,8,finished,
694,1966,167,\N,\N,16,9,finished,
694,1966,167,\N,\N,11,R,DNF,
694,1966,183,\N,\N,14,R,DNF,
694,1966,167,\N,\N,10,R,DNF,
694,1966,191,\N,\N,2,R,DNF,
694,1966,176,\N,\N,15,R,DNF,
694,1966,189,\N,\N,4,R,DNF,
694,1966,6,\N,\N,5,R,accident,
694,1966,167,\N,\N,6,R,accident,
695,1966,191,\N,\N,5,1,finished,
695,1966,167,\N,\N,2,2,finished,
695,1966,167,\N,\N,9,3,finished,
695,1966,66,\N,\N,10,4,finished,
695,1966,66,\N,\N,3,5,finished,
695,1966,6,\N,\N,6,6,finished,
695,1966,189,\N,\N,8,7,finished,
695,1966,176,\N,\N,17,8,finished,
695,1966,176,\N,\N,13,R,DNF,
695,1966,172,\N,\N,1,R,accident,
695,1966,192,\N,\N,26,R,DNF,
695,1966,6,\N,\N,4,R,DNF,
695,1966,6,\N,\N,7,R,accident,
695,1966,191,\N,\N,15,R,DNF,
695,1966,167,\N,\N,12,R,DNF,
695,1966,66,\N,\N,11,R,DNF,
695,1966,183,\N,\N,14,R,DNF,
695,1966,181,\N,\N,25,R,accident,
695,1966,167,\N,\N,0,W,accident,
696,1966,6,\N,\N,2,1,finished,
696,1966,6,\N,\N,1,2,finished,
696,1966,191,\N,\N,10,3,finished,
696,1966,167,\N,\N,8,4,finished,
696,1966,176,\N,\N,14,5,finished,
696,1966,183,\N,\N,15,6,finished,
696,1966,66,\N,\N,18,7,finished,
696,1966,176,\N,\N,13,8,finished,
696,1966,172,\N,\N,20,9,finished,
696,1966,6,\N,\N,16,N,DNF,
696,1966,176,\N,\N,3,R,DNF,
696,1966,167,\N,\N,17,R,DNF,
696,1966,6,\N,\N,5,R,DNF,
